	RAW_shC_LPS_5hr_S2_L008_R1_001	RAW_sh2_GIV_LPS_5hr_S6_L008_R1_001	RAW_sh1_GIV_LPS_5hr_S4_L008_R1_001
ENSMUSG00000021466.12	2409.96236212867	3185.86835445273	3971.82080901775
ENSMUSG00000021468.8	2902.31145709689	2684.24704341936	2762.03185694428
ENSMUSG00000021469.9	2.79397793575318	0	0
ENSMUSG00000021470.19	1324.16890311411	1932.20268317252	1630.00206157143
ENSMUSG00000021474.9	2597.83025158881	3058.26202119867	2716.17434415426
ENSMUSG00000021476.9	380.676417753321	544.736865898375	366.809847217129
ENSMUSG00000021477.9	43532.6185352913	27314.3055515707	33254.8278297483
ENSMUSG00000021478.6	0	0	0
ENSMUSG00000021481.11	1263.09601865851	1268.37721572567	1415.0719600734
ENSMUSG00000021482.10	465.495601898162	474.721224204062	484.624911183702
ENSMUSG00000021483.8	387.540564001381	365.549839920056	359.477001352474
ENSMUSG00000021484.8	10221.6057469297	8759.20219310728	8058.45722447333
ENSMUSG00000021485.14	4.99044530918263	5.30212182544019	14.8148433737104
ENSMUSG00000021486.7	12201.4338056569	10068.5525959465	10000.6511610356
ENSMUSG00000021488.8	471.891372246899	799.117439101015	655.324348368093
ENSMUSG00000021490.11	0	0	0
ENSMUSG00000021492.15	0	0	0
ENSMUSG00000021493.15	993.17031839978	1126.06226772834	1417.25928150278
ENSMUSG00000021494.9	5197.35829567601	4239.33526052274	4223.28688004743
ENSMUSG00000021495.10	1475.16105825681	1052.92536569896	1119.85224360006
ENSMUSG00000021496.12	378.055417591439	253.36773747293	274.346325038261
ENSMUSG00000021497.10	1476.88407518267	1312.26529474128	1362.97766471496
ENSMUSG00000021499.12	5.63013658533265	4.78361816999757	7.79729305388979
ENSMUSG00000021500.17	5851.71026581444	5690.60419819465	7009.22877469728
ENSMUSG00000021501.4	2098.65805936395	1468.61212531998	1900.2321670669
ENSMUSG00000021504.14	701.91690767394	677.276552720339	656.175975934115
ENSMUSG00000021506.7	0	0	0
ENSMUSG00000021508.11	221.799332857048	156.486403967339	222.215429145863
ENSMUSG00000021509.5	0	1.93747624828434	2.21677638723301
ENSMUSG00000021510.11	585.390454232263	857.864942752382	942.365734059753
ENSMUSG00000021514.18	242.684758426371	255.727790687174	385.939309575113
ENSMUSG00000021518.4	2708.45432158084	3192.57276716038	3252.99524986747
ENSMUSG00000021519.11	1455.27535289648	1692.6640216941	1803.56378312602
ENSMUSG00000021520.4	3797.06862329128	4123.49275048994	3927.6831174144
ENSMUSG00000021532.11	1121.03698382913	1217.17228822724	1277.19175182488
ENSMUSG00000021534.8	0	0	0
ENSMUSG00000021536.7	502.669337693253	568.152954422957	459.889574064691
ENSMUSG00000021537.9	2463.4239327722	2656.78302151004	2689.53255813623
ENSMUSG00000021538.3	0	0	0
ENSMUSG00000021539.9	0	0	0
ENSMUSG00000021540.16	1312.29664505461	1659.20221614469	1516.05135536579
ENSMUSG00000021541.14	0	0	1.11157168238926
ENSMUSG00000021545.5	0	0	0
ENSMUSG00000021546.18	35561.7032135088	40918.2815723358	43036.4621416586
ENSMUSG00000021548.10	1720.64924082525	1621.05177828524	1489.01347459195
ENSMUSG00000021549.14	7619.52345549634	6228.81964271371	8594.85140790584
ENSMUSG00000021550.6	1944.72476100978	1588.03223589427	1804.76279175242
ENSMUSG00000021552.7	174.652806638498	175.075455091934	265.823607907916
ENSMUSG00000021553.14	1.87248664963939	4.80609954235442	4.44476188445065
ENSMUSG00000021555.15	2124.89868268042	2477.54833648674	2294.41934216798
ENSMUSG00000021556.12	984.363304759791	1046.5954417471	932.977834192499
ENSMUSG00000021557.15	1981.34535642666	1848.90331165166	1989.07505982453
ENSMUSG00000021559.14	681.600480718821	672.387895186025	743.888730143073
ENSMUSG00000021565.16	0.636942071476311	0	14.6278926782393
ENSMUSG00000021566.7	0	0	0
ENSMUSG00000021567.15	0	0	0
ENSMUSG00000021569.10	1040.49572897971	1278.83943386367	1012.19558478241
ENSMUSG00000021572.9	48.5869292499109	115.360234876964	115.434442392756
ENSMUSG00000021573.15	0	0.963315104974941	3.34388372182739
ENSMUSG00000021575.16	15.5566546858789	125.521976003847	7.91518609271687
ENSMUSG00000021576.6	2776.24466997204	2699.86832872317	2723.18162164262
ENSMUSG00000021577.14	10222.665717621	10059.5596309853	9046.2028545915
ENSMUSG00000021578.17	1543.62050612796	1896.96274111566	1975.05441297801
ENSMUSG00000021579.4	0	0	4.44628672955705
ENSMUSG00000021583.7	10929.8319260449	11078.4294840647	12239.9934812927
ENSMUSG00000021585.10	2315.83684768353	2249.61055905113	2840.47313005535
ENSMUSG00000021587.5	0	0.965963703930853	0
ENSMUSG00000021589.13	8.33989829294137	5.85330500752389	6.63717243254425
ENSMUSG00000021590.7	0	0	0
ENSMUSG00000021591.8	21464.0367273296	17912.3693862073	18375.0218920763
ENSMUSG00000021592.18	274.970108008688	272.0551940355	253.096158584583
ENSMUSG00000021594.11	27.8406408160973	60.7120036124472	33.9592507229978
ENSMUSG00000021595.18	10264.0186163715	14619.1402445476	12777.5476682768
ENSMUSG00000021596.16	0	0	0
ENSMUSG00000021597.16	1209.78468441787	1479.38689861162	1487.29612830418
ENSMUSG00000021598.9	1833.10110624825	1738.8349777226	1913.31134676374
ENSMUSG00000021600.5	0	0	0
ENSMUSG00000021604.15	0	0	0
ENSMUSG00000021606.8	1448.5336702126	1461.27706444165	1450.59684274995
ENSMUSG00000021607.9	1096.50199580481	933.22779554382	877.789056821369
ENSMUSG00000021608.15	1298.68488748056	1382.68513047404	1360.82765380443
ENSMUSG00000021609.6	0	0	0
ENSMUSG00000021610.8	7718.68813902639	7614.6211453233	7453.2097487734
ENSMUSG00000021611.9	33.3592526382945	40.7683643116198	44.9999283733045
ENSMUSG00000021612.15	15.9106991397709	13.4480625276519	15.5724164484048
ENSMUSG00000021613.9	0	0.965963703930853	0
ENSMUSG00000021614.16	114.303827805648	82.9634459377082	59.7816769263673
ENSMUSG00000021615.13	666.867955761545	994.009777663437	1060.38621176708
ENSMUSG00000021619.6	106.108357498017	92.5625755690464	122.365226459348
ENSMUSG00000021620.4	0	0	0
ENSMUSG00000021621.15	1484.36798910538	1477.32929381853	1509.99171106919
ENSMUSG00000021622.3	0	0	0
ENSMUSG00000021624.9	3492.12869516914	4834.18050677187	5755.25603136279
ENSMUSG00000021629.10	4505.84661192499	4854.28903579506	4837.766146337
ENSMUSG00000021631.8	0	0	0
ENSMUSG00000021635.14	1465.33138886307	1742.43733636866	1826.01039030662
ENSMUSG00000021636.15	0	0.973694924195075	1.10274570897349
ENSMUSG00000021638.12	0	0	0
ENSMUSG00000021639.17	1027.1880193778	1174.78699872923	1028.89204916817
ENSMUSG00000021640.6	7.3881677604508	16.4557167362127	8.94901722849306
ENSMUSG00000021643.15	208.83104121031	212.687796526649	231.865051480953
ENSMUSG00000021645.16	1514.47868422712	1806.62578129588	2283.05406091814
ENSMUSG00000021646.9	203.151755799279	265.436958006185	170.912000632733
ENSMUSG00000021647.7	0	0	0
ENSMUSG00000021650.7	1229.1694310193	1408.44882928356	1489.89989112911
ENSMUSG00000021660.14	20442.7566518913	20555.1845903041	21850.585618628
ENSMUSG00000021661.16	374.16330050439	362.297652637807	390.481317448691
ENSMUSG00000021662.11	0	0	0
ENSMUSG00000021665.9	3087.88218594643	2704.80853438298	2918.19277360246
ENSMUSG00000021666.16	2575.44930658126	2963.61368934336	2410.77480103676
ENSMUSG00000021668.15	589.522014275498	740.624449018501	930.345092093981
ENSMUSG00000021669.15	3569.14754599238	3389.31368856761	3774.20996073284
ENSMUSG00000021670.14	16835.4028647057	19456.0949695045	16258.3461429829
ENSMUSG00000021671.9	570.180520710318	841.922592775447	844.64943561678
ENSMUSG00000021675.4	2.81034361800852	10.5734388935796	4.44220142962091
ENSMUSG00000021676.10	7.01732841947338	32.0545839623099	7.62878431503079
ENSMUSG00000021678.9	0	0	0
ENSMUSG00000021679.4	0	0	0
ENSMUSG00000021680.8	0	0	0
ENSMUSG00000021681.8	2982.51173354564	3095.14365890328	3243.24569653357
ENSMUSG00000021684.17	1638.309362306	1218.92257645622	1215.8195793553
ENSMUSG00000021685.11	0	0	0
ENSMUSG00000021686.6	5420.24779379312	5412.8878764156	6025.9928185493
ENSMUSG00000021687.14	1232.66273658108	1808.56084503726	1527.51222973716
ENSMUSG00000021690.10	201.780356118265	355.910363570295	287.626163556329
ENSMUSG00000021692.9	941.378162958763	1239.47939966086	1032.32876297493
ENSMUSG00000021693.20	1320.28778790938	1333.04323797238	1489.26477035442
ENSMUSG00000021694.18	674.477689748543	783.639843869752	739.813939741972
ENSMUSG00000021696.9	0	0	0
ENSMUSG00000021697.12	142.687949554204	172.305450021171	112.446838331878
ENSMUSG00000021699.17	80.7044670241676	118.304897437681	75.6120795921833
ENSMUSG00000021700.10	0	0	2.22314336477853
ENSMUSG00000021701.8	2528.83075480262	2877.98829577445	3813.54744936097
ENSMUSG00000021702.7	32.5679289622221	34.812589306991	15.5586571952558
ENSMUSG00000021703.9	23.6398187135153	25.1362104763338	44.4283291671319
ENSMUSG00000021704.8	670.737251942852	685.102371886479	886.004068461177
ENSMUSG00000021706.14	2110.10870119937	2290.11424294475	2407.76736608669
ENSMUSG00000021707.5	1691.70578972305	1574.47010646405	1540.99808252732
ENSMUSG00000021708.17	0	0.965963703930853	0
ENSMUSG00000021709.14	3878.08340166619	4963.42507840155	5317.33737235705
ENSMUSG00000021710.11	1129.29860236719	1564.22932590409	1409.41411004721
ENSMUSG00000021711.17	2173.29668698533	2427.42099129617	2799.13995695411
ENSMUSG00000021712.15	859.460340590258	857.281258545412	1098.19743748409
ENSMUSG00000021713.9	1632.23531990849	1551.38060969032	1579.07320124573
ENSMUSG00000021714.15	239.657509187239	243.279985377268	233.089411688932
ENSMUSG00000021715.12	1169.32753131173	1211.80937766193	1259.43440754223
ENSMUSG00000021716.14	1103.87287797829	1108.80261508421	1229.38405254373
ENSMUSG00000021718.5	0	0	0
ENSMUSG00000021719.9	7.36303129408033	3.90981184095168	0
ENSMUSG00000021720.11	201.065605774373	210.239154447746	177.579587857189
ENSMUSG00000021721.5	0	0	0
ENSMUSG00000021725.9	282.067236397388	133.017482600078	415.899054479802
ENSMUSG00000021728.8	11.2165470589636	5.76735503378359	13.3560449699424
ENSMUSG00000021730.8	0	0	0
ENSMUSG00000021731.10	1911.49355724969	2028.44990904455	1873.2888298076
ENSMUSG00000021732.14	21.455742680835	24.0516433639297	32.3130189289177
ENSMUSG00000021733.11	14194.474090529	17450.5913109108	20726.20409168
ENSMUSG00000021737.4	6340.22460965833	6163.60561597697	6341.59046901655
ENSMUSG00000021738.5	1360.89917778871	1781.57411571922	1732.8895579574
ENSMUSG00000021741.4	0	0	0
ENSMUSG00000021743.6	0	0	0
ENSMUSG00000021745.14	11.5924471281477	9.04323691126162	5.72337521025758
ENSMUSG00000021747.12	0	0	0
ENSMUSG00000021748.9	4970.00305130186	4850.19166264543	4920.09224497716
ENSMUSG00000021749.6	0	0	0
ENSMUSG00000021750.16	0	0	0
ENSMUSG00000021751.13	5.60353649945292	7.68183789844402	3.3453006005442
ENSMUSG00000021752.13	145.421325207207	139.468857758501	120.195568247983
ENSMUSG00000021754.17	681.688742446488	964.699617897167	998.93151947917
ENSMUSG00000021756.12	2351.28478468222	2334.30374861265	2408.38012450366
ENSMUSG00000021758.14	29.0743114920211	20.2152663838867	14.3991028335599
ENSMUSG00000021759.14	1468.7411646513	1426.63335126059	1504.33338916124
ENSMUSG00000021760.5	0	0	0
ENSMUSG00000021763.17	0	0	0
ENSMUSG00000021764.8	2986.9917992131	2965.81537323158	2981.01783120848
ENSMUSG00000021765.9	24.4787574011906	38.5396962991254	31.3418258621985
ENSMUSG00000021767.19	118.619609402559	185.609592560445	184.650341303851
ENSMUSG00000021768.15	0.931325978584393	0	0
ENSMUSG00000021770.11	1873.88359465134	1927.51611550069	2042.19539376836
ENSMUSG00000021771.14	11547.8242253894	13333.9573669715	12545.703584043
ENSMUSG00000021772.15	235.898643654771	245.061420350972	219.513498787955
ENSMUSG00000021773.11	692.377574068772	624.540416902907	608.277579965277
ENSMUSG00000021774.13	5260.31615778012	5256.40976306746	5184.31579463352
ENSMUSG00000021775.11	435.301820893997	455.160571957054	409.415478395335
ENSMUSG00000021779.17	0.936217442516977	1.92183364886217	0
ENSMUSG00000021782.14	0.931325978584393	0	0
ENSMUSG00000021785.8	653.168167537608	649.97602794982	600.026002811152
ENSMUSG00000021786.13	404.200418820618	602.644399338606	471.744553510909
ENSMUSG00000021789.14	0	0	0
ENSMUSG00000021790.12	0	0	0
ENSMUSG00000021791.7	0	0	0
ENSMUSG00000021792.15	277.756720166111	469.629275836637	536.52128319021
ENSMUSG00000021794.16	8637.46704895379	9266.15755691777	9326.00440283797
ENSMUSG00000021795.10	0	0	0
ENSMUSG00000021796.15	3040.54141678561	4106.65320149081	4818.14240129903
ENSMUSG00000021797.2	3.74415037404988	6.72790390867577	5.55769837110048
ENSMUSG00000021798.14	0	1.58903449965969	0.675717172745672
ENSMUSG00000021799.9	0	0	0
ENSMUSG00000021803.10	0	0	0
ENSMUSG00000021804.6	0	0	0
ENSMUSG00000021806.4	40.2915225292748	105.673774454515	33.5009703816962
ENSMUSG00000021807.6	6334.91647542716	5927.120324299	6224.448020006
ENSMUSG00000021809.10	884.632352144429	874.068931400097	752.297127313379
ENSMUSG00000021810.3	2754.51854909058	2990.94491420336	3014.54838817952
ENSMUSG00000021811.7	1039.08656414624	1035.48390314624	921.755680776373
ENSMUSG00000021814.17	15628.7078137103	13357.4926190431	15319.3370150121
ENSMUSG00000021815.4	155.274353685262	117.295769194554	130.098324265377
ENSMUSG00000021816.11	4657.74494869921	4999.61458568041	5165.86471500837
ENSMUSG00000021819.11	4154.77207565282	3063.92462420961	2753.81448390156
ENSMUSG00000021820.18	506.98798491785	729.454831624327	428.189199153101
ENSMUSG00000021822.3	672.639266663601	468.609227910714	877.166176246049
ENSMUSG00000021823.10	844.422859776507	977.240509372239	1057.94557868495
ENSMUSG00000021824.13	5030.91126302429	4887.37234638316	5213.61107232368
ENSMUSG00000021830.14	643.226986957498	464.30148820618	522.445994822592
ENSMUSG00000021831.9	8010.03755566176	8373.48509069686	10360.8218505123
ENSMUSG00000021832.8	8403.64103469011	8544.23491793716	9679.06109900265
ENSMUSG00000021835.15	0	0	0
ENSMUSG00000021838.17	0	0.965963703930853	0
ENSMUSG00000021840.17	11306.0421576723	11098.9283589326	11158.9929348749
ENSMUSG00000021843.17	4752.63084001226	4558.47603068128	6448.01473061774
ENSMUSG00000021846.9	0.407877064935587	5.0430722999479	1.45846756342339
ENSMUSG00000021848.16	0	0	0
ENSMUSG00000021850.14	0	0	0
ENSMUSG00000021852.14	0	0	0
ENSMUSG00000021866.15	1541.19065628525	1331.55818930252	1538.55120517477
ENSMUSG00000021867.16	82.2462708179943	75.1025196266676	91.121404332084
ENSMUSG00000021868.7	1753.93308791346	1935.5834328663	1854.79963977689
ENSMUSG00000021870.17	2619.55369927657	2850.71997080717	3435.26935042009
ENSMUSG00000021871.19	10305.1056380491	8385.18646070804	8619.33769478424
ENSMUSG00000021872.8	0	0	0
ENSMUSG00000021874.12	0	0	0
ENSMUSG00000021876.15	77.3448470381761	136.185937218491	61.1820791296033
ENSMUSG00000021877.12	8329.51754071798	7816.64032820414	8929.19035887436
ENSMUSG00000021879.13	0	2.89759246392532	2.22337249880366
ENSMUSG00000021880.7	2.19381362394188	0.901433592933284	20.2267694190786
ENSMUSG00000021884.18	87.8272416954345	47.8588692095492	47.6445663438858
ENSMUSG00000021886.7	401.493552318075	604.406502689896	509.591198094654
ENSMUSG00000021890.6	7207.3228022879	7153.40649187832	7708.52979248867
ENSMUSG00000021891.8	3327.6924168579	3610.87206241227	4011.52085920201
ENSMUSG00000021892.14	604.976039336875	674.591735379863	615.81809612724
ENSMUSG00000021893.14	1811.09826236248	2006.52678552676	2041.30329150463
ENSMUSG00000021895.10	1472.01353394267	1840.23871718689	2157.21342828056
ENSMUSG00000021898.15	0	0	0
ENSMUSG00000021900.10	359.122796682803	373.308285240118	357.757290263778
ENSMUSG00000021901.10	3924.19247893689	3247.76376053846	3328.18578503482
ENSMUSG00000021902.7	299.195055551347	292.506968873947	266.882667340593
ENSMUSG00000021903.11	7.48029238360792	7.69291204366843	2.22433722060135
ENSMUSG00000021904.6	0	0	0
ENSMUSG00000021905.14	1327.33978612473	1253.28136366872	1325.86013598494
ENSMUSG00000021906.14	788.9633444331	1094.28909222437	826.88083324111
ENSMUSG00000021907.13	0	0	0
ENSMUSG00000021908.10	0	0	0
ENSMUSG00000021910.15	7923.43739644305	7600.37064064728	5579.45695523325
ENSMUSG00000021911.16	2035.47595791274	1995.13859515184	2244.09876020933
ENSMUSG00000021913.8	0	0	0
ENSMUSG00000021916.16	636.160034367966	835.603839430264	698.853531722797
ENSMUSG00000021917.16	4167.43423946891	3976.7670463562	4258.80485673867
ENSMUSG00000021918.10	936.241454532078	1119.44719042919	1093.13592340983
ENSMUSG00000021919.8	0	0	0
ENSMUSG00000021922.17	0	0	0
ENSMUSG00000021927.7	3.74583337476255	3.8471881017928	2.22053745254814
ENSMUSG00000021928.9	407.790853113968	416.781752082772	400.569673006024
ENSMUSG00000021929.9	9554.04547326578	8756.13279340485	11596.3726051227
ENSMUSG00000021930.14	6939.29648626833	5066.88482528559	7281.76648562788
ENSMUSG00000021932.13	747.873155905558	743.686566483007	938.447935354451
ENSMUSG00000021933.11	0	0.965963703930853	0
ENSMUSG00000021936.14	1169.77883512443	1473.90727105551	1498.67481492453
ENSMUSG00000021938.12	1212.3125844889	1326.19720883817	1164.86739600088
ENSMUSG00000021939.8	135621.147797867	115237.155584592	105926.89584035
ENSMUSG00000021940.10	0	0	0
ENSMUSG00000021943.7	0	0.973025393790656	1.10350449881105
ENSMUSG00000021944.15	1.48984339095859	1.07471075405526	3.74730495204667
ENSMUSG00000021945.9	1477.926316141	1825.10933228431	2040.45451245168
ENSMUSG00000021947.11	633.176290485414	647.146660213091	484.035884335033
ENSMUSG00000021948.17	12567.1997946908	11121.9082226397	11180.6895092647
ENSMUSG00000021950.15	0	0	0
ENSMUSG00000021951.7	841.46486884494	913.276260900766	1001.18164326535
ENSMUSG00000021952.16	3344.41195375289	4648.73202004973	4337.73631459313
ENSMUSG00000021953.14	0	0	0
ENSMUSG00000021957.7	18452.7396395296	15963.133461632	16621.0650631779
ENSMUSG00000021958.5	747.182376029504	990.785693179087	781.734444985815
ENSMUSG00000021959.16	370.158880712665	278.738099511564	361.02167881396
ENSMUSG00000021961.6	0	0	0
ENSMUSG00000021962.9	3771.74460242127	3617.51283005135	3845.40295056935
ENSMUSG00000021963.17	1030.27978177529	331.785087450246	1010.83139750885
ENSMUSG00000021965.3	577.518809356053	575.320320354987	539.577959501501
ENSMUSG00000021966.7	0	0	0
ENSMUSG00000021967.4	973.316063668486	564.500673081782	683.305366081177
ENSMUSG00000021969.8	3228.31646379969	3283.80901301725	3838.15310366721
ENSMUSG00000021972.14	1517.70845884435	1517.28516785773	1474.71211036147
ENSMUSG00000021973.9	2124.15385562927	3058.35311186246	3128.0310463221
ENSMUSG00000021974.15	10.2841610172476	7.69797205131113	0
ENSMUSG00000021975.8	1777.58325169543	1620.14526918198	1624.37916908975
ENSMUSG00000021977.11	0	0	0
ENSMUSG00000021978.9	3826.07514543899	3941.47599246236	4092.15491709117
ENSMUSG00000021981.10	3902.6736645367	3374.39633571625	4066.04680345124
ENSMUSG00000021982.14	322.40762687371	302.127669134161	600.047645946168
ENSMUSG00000021983.16	0	1.93192740786171	0
ENSMUSG00000021986.9	0	0	0
ENSMUSG00000021987.9	3631.70024191371	3464.42481095765	4051.73997213367
ENSMUSG00000021990.16	4895.33733566304	4647.23906609324	3986.47180556962
ENSMUSG00000021991.9	15.8218790394151	0.903644706956631	5.03589570790724
ENSMUSG00000021993.10	2102.99923620227	2178.8923686736	1922.33472650901
ENSMUSG00000021994.15	2.22953815762673	2.02763664316762	2.65446012250603
ENSMUSG00000021996.16	16277.50897871	14421.7790333492	14697.2999642532
ENSMUSG00000021997.4	24.3384968104609	36.5795899511383	33.29243914478
ENSMUSG00000021998.16	89340.4030506187	99398.4269080275	103435.740290115
ENSMUSG00000021999.9	0	0	0
ENSMUSG00000022000.11	2794.97938114699	2491.22489492183	3176.40635881517
ENSMUSG00000022002.2	0	0	0
ENSMUSG00000022003.7	764.363474641716	856.157907025551	1060.09745849875
